,problem_id,level_type,points,tag
5566,prob_3841,C,nan,nan
5567,prob_560,K,nan,nan
5568,prob_2197,G,nan,nan
5569,prob_529,B,nan,brute force
5570,prob_529,B,nan,constructive algorithms
5571,prob_6406,D,2500,dp
5572,prob_6406,D,2500,matrices
5573,prob_4010,E,nan,*special
5574,prob_4010,E,nan,brute force
5575,prob_4762,D,2000,data structures
5576,prob_4762,D,2000,implementation
5577,prob_3949,K,nan,nan
5578,prob_2605,A,500,brute force
5579,prob_2605,A,500,graphs
5580,prob_2605,A,500,math
5581,prob_3053,G,nan,nan
5582,prob_2302,D,nan,nan
5583,prob_5205,A,500,bitmasks
5584,prob_5205,A,500,brute force
5585,prob_5205,A,500,implementation
5586,prob_5668,D,nan,nan
5587,prob_345,J,nan,nan
5588,prob_1777,C,1500,dp
5589,prob_2467,A,nan,nan
5590,prob_6101,B,1000,brute force
5591,prob_6101,B,1000,strings
5592,prob_4389,C,1500,dfs and similar
5593,prob_4389,C,1500,dp
5594,prob_4389,C,1500,trees
5595,prob_5504,A,nan,strings
5596,prob_5360,I,nan,nan
5597,prob_1831,N,nan,nan
5598,prob_5544,C,1500,dfs and similar
5599,prob_5544,C,1500,graphs
5600,prob_2365,K,nan,nan
5601,prob_2107,E,2500,dfs and similar
5602,prob_2107,E,2500,graphs
5603,prob_2107,E,2500,hashing
5604,prob_2107,E,2500,shortest paths
5605,prob_5871,A,500,brute force
5606,prob_5871,A,500,implementation
5607,prob_6443,C,2000,binary search
5608,prob_6443,C,2000,geometry
5609,prob_1522,K,nan,nan
5610,prob_2424,D,2000,geometry
5611,prob_2424,D,2000,graphs
5612,prob_2424,D,2000,shortest paths
5613,prob_2424,D,2000,sortings
5614,prob_5724,D,nan,nan
5615,prob_4517,C,nan,nan
5616,prob_4242,C,1500,implementation
5617,prob_4242,C,1500,math
5618,prob_5443,E,2000,games
5619,prob_5443,E,2000,greedy
5620,prob_1354,D,2000,nan
5621,prob_6019,E,2500,geometry
5622,prob_6019,E,2500,shortest paths
5623,prob_4813,I,nan,nan
5624,prob_5277,C,1500,brute force
5625,prob_5277,C,1500,geometry
5626,prob_5277,C,1500,math
5627,prob_4718,G,nan,nan
5628,prob_2452,C,1500,brute force
5629,prob_2452,C,1500,constructive algorithms
5630,prob_2452,C,1500,greedy
5631,prob_2410,D,nan,*special
5632,prob_381,A,500,brute force
5633,prob_381,A,500,implementation
5634,prob_6408,E,3000,data structures
5635,prob_6408,E,3000,math
5636,prob_216,A,500,implementation
5637,prob_6023,A,500,brute force
5638,prob_6023,A,500,implementation
5639,prob_129,N,nan,nan
5640,prob_4023,A,nan,nan
5641,prob_1605,C,nan,brute force
5642,prob_1605,C,nan,implementation
5643,prob_3566,C,1500,binary search
5644,prob_3566,C,1500,brute force
5645,prob_3566,C,1500,number theory
5646,prob_2227,C,1500,brute force
5647,prob_2227,C,1500,implementation
5648,prob_6499,D,nan,data structures
5649,prob_6499,D,nan,sortings
5650,prob_2506,G,nan,dfs and similar
5651,prob_2506,G,nan,math
5652,prob_5725,B,1000,binary search
5653,prob_5725,B,1000,implementation
5654,prob_934,F,nan,*special
5655,prob_5623,A,500,implementation
5656,prob_2755,E,2500,brute force
5657,prob_2755,E,2500,implementation
5658,prob_2755,E,2500,math
5659,prob_4705,D,2000,hashing
5660,prob_4705,D,2000,trees
5661,prob_4769,D,2500,graphs
5662,prob_5659,A,nan,nan
5663,prob_2632,D,nan,nan
5664,prob_2587,C,nan,nan
5665,prob_3819,C,1500,bitmasks
5666,prob_3819,C,1500,dp
5667,prob_3819,C,1500,probabilities
5668,prob_5315,D,2000,dfs and similar
5669,prob_5315,D,2000,dp
5670,prob_5315,D,2000,dsu
5671,prob_5315,D,2000,implementation
5672,prob_5315,D,2000,sortings
5673,prob_5315,D,2000,trees
5674,prob_506,B,1000,data structures
5675,prob_506,B,1000,implementation
5676,prob_506,B,1000,math
5677,prob_1604,B,nan,nan
5678,prob_3161,B,nan,nan
5679,prob_3930,B,nan,nan
5680,prob_5627,H,nan,nan
5681,prob_1992,B,1000,dp
5682,prob_1992,B,1000,greedy
5683,prob_1992,B,1000,number theory
5684,prob_3172,H,nan,*special
5685,prob_3172,H,nan,implementation
5686,prob_1266,D,2000,binary search
5687,prob_1266,D,2000,data structures
5688,prob_3131,A,500,implementation
5689,prob_2703,E,2500,data structures
5690,prob_2703,E,2500,sortings
5691,prob_4074,A,nan,nan
5692,prob_4466,C,1500,combinatorics
5693,prob_4466,C,1500,dp
5694,prob_4466,C,1500,math
5695,prob_4466,C,1500,number theory
5696,prob_5215,A,500,greedy
5697,prob_5215,A,500,math
5698,prob_4994,D,2000,greedy
5699,prob_3815,A,500,implementation
5700,prob_3815,A,500,sortings
5701,prob_6206,E,2250,combinatorics
5702,prob_6206,E,2250,math
5703,prob_6206,E,2250,number theory
5704,prob_793,D,nan,nan
5705,prob_571,K,nan,nan
5706,prob_230,A,nan,nan
5707,prob_5109,D,nan,nan
5708,prob_6112,G,nan,nan
5709,prob_3915,D,1750,dp
5710,prob_3915,D,1750,greedy
5711,prob_3915,D,1750,strings
5712,prob_780,A,500,brute force
5713,prob_5687,D,2500,data structures
5714,prob_5687,D,2500,greedy
5715,prob_624,A,nan,*special
5716,prob_2,G,nan,nan
5717,prob_3631,B,nan,nan
5718,prob_1906,B,1000,binary search
5719,prob_1906,B,1000,data structures
5720,prob_1906,B,1000,number theory
5721,prob_2036,I,nan,nan
5722,prob_1851,B,nan,nan
5723,prob_176,G,nan,nan
5724,prob_4843,B,nan,nan
5725,prob_5403,D,2000,data structures
5726,prob_5403,D,2000,divide and conquer
5727,prob_5403,D,2000,geometry
5728,prob_3832,E,2000,binary search
5729,prob_3832,E,2000,brute force
5730,prob_3832,E,2000,greedy
5731,prob_3832,E,2000,implementation
5732,prob_648,E,nan,*special
5733,prob_3715,C,nan,nan
5734,prob_6030,B,2500,binary search
5735,prob_6030,B,2500,math
5736,prob_6359,C,nan,nan
5737,prob_306,H,nan,nan
5738,prob_4221,A,nan,nan
5739,prob_6502,C,nan,nan
5740,prob_5020,C,1500,data structures
5741,prob_5020,C,1500,dfs and similar
5742,prob_5020,C,1500,sortings
5743,prob_972,B,1000,data structures
5744,prob_972,B,1000,dp
5745,prob_2970,B,nan,nan
5746,prob_535,K,nan,nan
5747,prob_5713,A,500,implementation
5748,prob_401,B,1000,geometry
5749,prob_401,B,1000,sortings
5750,prob_199,D,1500,implementation
5751,prob_5576,B,1000,geometry
5752,prob_588,D,2500,data structures
5753,prob_842,C,1500,constructive algorithms
5754,prob_842,C,1500,dfs and similar
5755,prob_842,C,1500,graphs
5756,prob_4983,H,nan,nan
5757,prob_2327,G,nan,nan
5758,prob_4956,B,nan,nan
5759,prob_2028,F,nan,nan
5760,prob_6221,E,2500,data structures
5761,prob_6221,E,2500,flows
5762,prob_6221,E,2500,graphs
5763,prob_6221,E,2500,trees
5764,prob_5701,F,nan,nan
5765,prob_1422,C,nan,nan
5766,prob_1243,C,nan,nan
5767,prob_5369,B,1500,combinatorics
5768,prob_5369,B,1500,dp
5769,prob_6345,A,500,dfs and similar
5770,prob_1816,I,nan,nan
5771,prob_6487,D,1500,dp
5772,prob_6487,D,1500,games
5773,prob_2729,E,nan,nan
5774,prob_2282,B,1000,greedy
5775,prob_1567,B,nan,nan
5776,prob_2150,I,nan,nan
5777,prob_3049,E,nan,nan
5778,prob_4797,B,1000,dp
5779,prob_4797,B,1000,probabilities
5780,prob_829,G,nan,nan
5781,prob_1280,C,nan,nan
5782,prob_229,D,1500,nan
5783,prob_5822,L,nan,nan
5784,prob_412,E,nan,nan
5785,prob_3391,F,nan,nan
5786,prob_505,E,2500,2-sat
5787,prob_505,E,2500,dfs and similar
5788,prob_505,E,2500,dsu
5789,prob_505,E,2500,graphs
5790,prob_5910,H,nan,nan
5791,prob_4000,D,nan,nan
5792,prob_6056,A,500,brute force
5793,prob_6056,A,500,implementation
5794,prob_6119,B,500,strings
5795,prob_3736,K,nan,nan
5796,prob_5887,I,nan,nan
5797,prob_364,I,nan,nan
5798,prob_4942,D,2000,bitmasks
5799,prob_4942,D,2000,dp
5800,prob_1498,D,2000,math
5801,prob_5993,E,nan,nan
5802,prob_1909,B,1000,brute force
5803,prob_1909,B,1000,implementation
5804,prob_1909,B,1000,math
5805,prob_3152,B,nan,nan
5806,prob_1985,I,nan,nan
5807,prob_4655,A,nan,nan
5808,prob_3789,H,nan,nan
5809,prob_1455,F,nan,nan
5810,prob_2259,D,nan,nan
5811,prob_803,I,nan,nan
5812,prob_305,D,2000,data structures
5813,prob_305,D,2000,dp
5814,prob_305,D,2000,greedy
5815,prob_305,D,2000,implementation
5816,prob_305,D,2000,math
5817,prob_305,D,2000,trees
5818,prob_2163,B,500,binary search
5819,prob_2163,B,500,data structures
5820,prob_2163,B,500,shortest paths
5821,prob_996,M,nan,nan
5822,prob_6469,E,2500,binary search
5823,prob_6469,E,2500,dp
5824,prob_6469,E,2500,two pointers
5825,prob_61,E,nan,nan
5826,prob_5064,E,2750,nan
5827,prob_4663,E,3000,constructive algorithms
5828,prob_4663,E,3000,dfs and similar
5829,prob_4663,E,3000,geometry
5830,prob_1108,B,500,two pointers
5831,prob_3180,C,nan,nan
5832,prob_102,A,nan,nan
5833,prob_133,D,1750,constructive algorithms
5834,prob_133,D,1750,greedy
5835,prob_133,D,1750,trees
5836,prob_4192,C,1500,bitmasks
5837,prob_4192,C,1500,constructive algorithms
5838,prob_4192,C,1500,dp
5839,prob_4192,C,1500,greedy
5840,prob_4192,C,1500,trees
5841,prob_2807,nan,nan,nan
5842,prob_344,C,nan,nan
5843,prob_6008,E,2500,binary search
5844,prob_6008,E,2500,dsu
5845,prob_6008,E,2500,geometry
5846,prob_6008,E,2500,graphs
5847,prob_6008,E,2500,sortings
5848,prob_5268,E,2500,combinatorics
5849,prob_5268,E,2500,dfs and similar
5850,prob_5268,E,2500,trees
5851,prob_2315,I,nan,nan
5852,prob_3538,A,nan,nan
5853,prob_5755,E,3000,data structures
5854,prob_5755,E,3000,string suffix structures
5855,prob_5914,E,2500,data structures
5856,prob_5914,E,2500,implementation
5857,prob_5243,A,nan,nan
5858,prob_3094,F,nan,nan
5859,prob_436,B,nan,nan
5860,prob_162,C,1500,brute force
5861,prob_162,C,1500,dfs and similar
5862,prob_768,K,nan,nan
5863,prob_5355,B,1000,brute force
5864,prob_5355,B,1000,greedy
5865,prob_5355,B,1000,implementation
5866,prob_1087,E,2250,dp
5867,prob_1087,E,2250,sortings
5868,prob_6045,D,2000,math
5869,prob_6045,D,2000,number theory
5870,prob_6045,D,2000,probabilities
5871,prob_5555,C,1500,implementation
5872,prob_5555,C,1500,math
5873,prob_1499,A,nan,nan
5874,prob_6520,C,nan,nan
5875,prob_5604,B,1000,brute force
5876,prob_5604,B,1000,dfs and similar
5877,prob_5604,B,1000,graphs
5878,prob_6262,E,nan,nan
5879,prob_1426,B,1000,implementation
5880,prob_5454,C,1500,brute force
5881,prob_5454,C,1500,dp
5882,prob_5454,C,1500,greedy
5883,prob_5138,A,nan,greedy
5884,prob_2878,G,nan,nan
5885,prob_3473,L,nan,nan
5886,prob_4450,J,nan,nan
5887,prob_5252,D,nan,nan
5888,prob_2989,E,2500,dfs and similar
5889,prob_2989,E,2500,hashing
5890,prob_2989,E,2500,strings
5891,prob_4084,F,nan,*special
5892,prob_4524,C,nan,nan
5893,prob_5371,L,nan,nan
5894,prob_732,G,3500,combinatorics
5895,prob_732,G,3500,divide and conquer
5896,prob_732,G,3500,dp
5897,prob_732,G,3500,fft
5898,prob_732,G,3500,math
5899,prob_732,G,3500,number theory
5900,prob_717,A,500,implementation
5901,prob_717,A,500,math
5902,prob_5121,C,1500,data structures
5903,prob_5121,C,1500,divide and conquer
5904,prob_5301,A,nan,nan
5905,prob_4686,K,nan,nan
5906,prob_1234,E,2500,dfs and similar
5907,prob_1234,E,2500,graphs
5908,prob_3939,A,nan,nan
5909,prob_6228,A,500,implementation
5910,prob_6228,A,500,strings
5911,prob_4313,A,500,implementation
5912,prob_4313,A,500,strings
5913,prob_2395,D,nan,nan
5914,prob_39,E,2500,combinatorics
5915,prob_6292,A,500,dp
5916,prob_6292,A,500,implementation
5917,prob_3008,G,nan,nan
5918,prob_3067,B,1250,combinatorics
5919,prob_3067,B,1250,data structures
5920,prob_3067,B,1250,dp
5921,prob_3067,B,1250,two pointers
5922,prob_2462,A,nan,nan
5923,prob_2517,H,nan,nan
5924,prob_3037,B,1000,binary search
5925,prob_3037,B,1000,math
5926,prob_2268,D,2000,dp
5927,prob_2820,C,nan,nan
5928,prob_1729,G,3000,constructive algorithms
5929,prob_1729,G,3000,math
5930,prob_1729,G,3000,sortings
5931,prob_1577,C,1500,dfs and similar
5932,prob_1577,C,1500,graphs
5933,prob_1577,C,1500,two pointers
5934,prob_4246,I,nan,nan
5935,prob_387,C,1500,flows
5936,prob_5256,G,nan,nan
5937,prob_3959,J,nan,math
5938,prob_6354,D,nan,nan
5939,prob_1684,A,500,constructive algorithms
5940,prob_1684,A,500,sortings
5941,prob_1113,C,1500,dfs and similar
5942,prob_1113,C,1500,dp
5943,prob_1113,C,1500,graphs
5944,prob_1113,C,1500,implementation
5945,prob_3734,D,2000,constructive algorithms
5946,prob_3734,D,2000,dfs and similar
5947,prob_3734,D,2000,graphs
5948,prob_599,C,1000,greedy
5949,prob_599,C,1000,implementation
5950,prob_599,C,1000,sortings
5951,prob_2316,E,2750,data structures
5952,prob_5618,B,nan,nan
5953,prob_6334,C,1500,combinatorics
5954,prob_5037,D,nan,nan
5955,prob_6518,C,nan,geometry
5956,prob_606,B,nan,nan
5957,prob_217,E,2500,data structures
5958,prob_217,E,2500,trees
5959,prob_2785,A,nan,implementation
5960,prob_1244,A,nan,*special
5961,prob_1244,A,nan,implementation
5962,prob_4925,D,nan,nan
5963,prob_1025,M,nan,nan
5964,prob_778,C,1500,math
5965,prob_6495,A,500,dp
5966,prob_6495,A,500,math
5967,prob_2655,A,nan,nan
5968,prob_1751,G,nan,nan
5969,prob_439,A,500,implementation
5970,prob_3982,nan,nan,nan
5971,prob_455,I,nan,nan
5972,prob_1675,B,1000,greedy
5973,prob_1675,B,1000,math
5974,prob_1675,B,1000,number theory
5975,prob_3760,A,500,brute force
5976,prob_3760,A,500,implementation
5977,prob_3760,A,500,math
5978,prob_3830,A,500,math
5979,prob_2866,A,500,implementation
5980,prob_254,B,750,constructive algorithms
5981,prob_254,B,750,graphs
5982,prob_254,B,750,trees
5983,prob_3250,E,2500,data structures
5984,prob_3250,E,2500,string suffix structures
5985,prob_2303,E,nan,nan
5986,prob_2175,F,nan,nan
5987,prob_4583,C,1500,math
5988,prob_5998,C,1750,geometry
5989,prob_5998,C,1750,implementation
5990,prob_827,E,nan,nan
5991,prob_6132,I,nan,nan
5992,prob_5282,E,2500,bitmasks
5993,prob_5282,E,2500,dfs and similar
5994,prob_5282,E,2500,dp
5995,prob_5282,E,2500,games
5996,prob_5282,E,2500,implementation
5997,prob_5558,B,nan,brute force
5998,prob_3246,A,nan,nan
5999,prob_4640,J,nan,nan
6000,prob_4088,B,nan,nan
6001,prob_541,J,nan,nan
6002,prob_2676,C,2500,dfs and similar
6003,prob_2676,C,2500,implementation
6004,prob_1748,nan,nan,nan
6005,prob_797,J,nan,nan
6006,prob_458,A,nan,nan
6007,prob_3755,J,nan,nan
6008,prob_2188,E,nan,nan
6009,prob_5860,C,1500,data structures
6010,prob_2537,F,nan,nan
6011,prob_5440,D,nan,nan
6012,prob_3674,B,1000,implementation
6013,prob_3674,B,1000,math
6014,prob_2239,C,1500,number theory
6015,prob_6442,B,nan,nan
6016,prob_2122,E,3000,binary search
6017,prob_2122,E,3000,dfs and similar
6018,prob_2122,E,3000,hashing
6019,prob_2122,E,3000,string suffix structures
6020,prob_2122,E,3000,trees
6021,prob_558,C,1750,binary search
6022,prob_558,C,1750,implementation
6023,prob_558,C,1750,math
6024,prob_2253,D,nan,nan
6025,prob_967,C,nan,nan
6026,prob_1509,E,2500,bitmasks
6027,prob_1509,E,2500,dp
6028,prob_6260,D,nan,nan
6029,prob_3968,H,nan,nan
6030,prob_1174,B,nan,nan
6031,prob_6162,A,nan,nan
6032,prob_5421,I,nan,nan
6033,prob_3245,L,nan,nan
6034,prob_4373,A,nan,nan
6035,prob_4949,C,nan,nan
6036,prob_3673,D,2000,constructive algorithms
6037,prob_3673,D,2000,graphs
6038,prob_3673,D,2000,implementation
6039,prob_1071,E,nan,nan
6040,prob_6304,A,500,implementation
6041,prob_6304,A,500,math
6042,prob_6304,A,500,number theory
6043,prob_1690,G,nan,nan
6044,prob_3287,E,2500,data structures
6045,prob_3287,E,2500,divide and conquer
6046,prob_3287,E,2500,trees
6047,prob_2950,B,1000,implementation
6048,prob_4304,E,nan,data structures
6049,prob_4304,E,nan,dsu
6050,prob_4207,E,nan,nan
6051,prob_849,G,nan,implementation
6052,prob_2522,L,nan,nan
6053,prob_1746,B,nan,nan
6054,prob_2911,D,1500,geometry
6055,prob_2911,D,1500,ternary search
6056,prob_2911,D,1500,two pointers
6057,prob_2374,C,1500,binary search
6058,prob_2374,C,1500,brute force
6059,prob_2374,C,1500,data structures
6060,prob_2374,C,1500,dp
6061,prob_2374,C,1500,two pointers
6062,prob_4162,E,nan,nan
6063,prob_3278,D,nan,nan
6064,prob_2216,A,500,implementation
6065,prob_2216,A,500,strings
6066,prob_4488,C,1500,combinatorics
6067,prob_4488,C,1500,number theory
6068,prob_5492,B,1000,greedy
6069,prob_2445,E,2500,data structures
6070,prob_2445,E,2500,dfs and similar
6071,prob_2445,E,2500,trees
6072,prob_521,H,nan,nan
6073,prob_4960,H,nan,nan
6074,prob_3802,G,nan,data structures
6075,prob_2930,D,nan,nan
6076,prob_6085,B,nan,nan
6077,prob_4129,I,nan,nan
6078,prob_65,G,nan,*special
6079,prob_5083,B,1000,greedy
6080,prob_1622,F,3000,binary search
6081,prob_1622,F,3000,geometry
6082,prob_1622,F,3000,two pointers
6083,prob_5387,B,nan,nan
6084,prob_4924,L,nan,nan
6085,prob_33,B,nan,nan
6086,prob_4452,A,500,implementation
6087,prob_2083,C,1500,binary search
6088,prob_2083,C,1500,number theory
6089,prob_2083,C,1500,two pointers
6090,prob_4046,E,2500,geometry
6091,prob_5578,B,500,brute force
6092,prob_5578,B,500,strings
6093,prob_6513,B,nan,nan
6094,prob_2888,E,nan,nan
6095,prob_1907,B,1000,implementation
6096,prob_1907,B,1000,math
6097,prob_4307,J,nan,nan
6098,prob_1741,A,500,implementation
6099,prob_6529,A,nan,nan
6100,prob_3850,A,nan,*special
6101,prob_3850,A,nan,brute force
6102,prob_3850,A,nan,ternary search
6103,prob_3208,H,nan,nan
6104,prob_5804,A,500,implementation
6105,prob_725,F,nan,nan
6106,prob_1927,A,500,implementation
6107,prob_5944,nan,nan,nan
6108,prob_3164,A,nan,nan
6109,prob_5982,C,1250,data structures
6110,prob_1603,E,2500,combinatorics
6111,prob_1603,E,2500,dp
6112,prob_1603,E,2500,fft
6113,prob_1603,E,2500,math
6114,prob_1345,J,nan,nan
6115,prob_1215,F,2500,brute force
6116,prob_1215,F,2500,data structures
6117,prob_1215,F,2500,math
6118,prob_1215,F,2500,sortings
6119,prob_2824,A,500,math
6120,prob_5582,C,nan,nan
6121,prob_6541,D,nan,nan
6122,prob_834,F,nan,bitmasks
6123,prob_834,F,nan,combinatorics
6124,prob_834,F,nan,number theory
6125,prob_330,A,500,implementation
6126,prob_1404,F,nan,nan
6127,prob_1764,D,2000,dp
6128,prob_1764,D,2000,graphs
6129,prob_5905,D,2000,data structures
6130,prob_3901,E,750,nan
6131,prob_267,B,nan,nan
6132,prob_5467,A,nan,nan
6133,prob_1871,H,nan,nan
6134,prob_5027,B,1000,implementation
6135,prob_5052,F,nan,nan
6136,prob_3670,B,1250,dp
6137,prob_3670,B,1250,graphs
6138,prob_3670,B,1250,greedy
6139,prob_2692,J,nan,nan
6140,prob_2014,A,nan,nan
6141,prob_4022,E,2500,constructive algorithms
6142,prob_4022,E,2500,graphs
6143,prob_2668,E,nan,bitmasks
6144,prob_2668,E,nan,dp
6145,prob_2668,E,nan,probabilities
6146,prob_995,A,nan,nan
6147,prob_1328,B,nan,nan
6148,prob_3685,C,1500,constructive algorithms
6149,prob_3685,C,1500,dfs and similar
6150,prob_3685,C,1500,graphs
6151,prob_1232,D,nan,nan
6152,prob_5410,B,1250,dp
6153,prob_5410,B,1250,matrices
6154,prob_214,E,2500,math
6155,prob_214,E,2500,matrices
6156,prob_3492,B,nan,nan
6157,prob_4792,G,nan,nan
6158,prob_2717,B,nan,nan
6159,prob_929,B,1000,implementation
6160,prob_4099,D,2000,constructive algorithms
6161,prob_4099,D,2000,math
6162,prob_3368,A,nan,nan
6163,prob_6485,K,nan,nan
6164,prob_1081,D,2500,data structures
6165,prob_1081,D,2500,graphs
6166,prob_1081,D,2500,trees
6167,prob_192,G,nan,nan
6168,prob_6525,H,nan,nan
6169,prob_4020,B,1500,data structures
6170,prob_4020,B,1500,greedy
6171,prob_4020,B,1500,implementation
6172,prob_6370,B,1000,math
6173,prob_3218,B,nan,nan
6174,prob_6377,G,nan,nan
6175,prob_5060,G,nan,nan
6176,prob_2103,D,2500,math
6177,prob_5192,C,nan,*special
6178,prob_484,B,nan,nan
6179,prob_5236,C,nan,nan
6180,prob_3387,F,nan,nan
6181,prob_47,A,nan,nan
6182,prob_2433,C,1500,binary search
6183,prob_2433,C,1500,dp
6184,prob_2433,C,1500,greedy
6185,prob_2433,C,1500,implementation
6186,prob_4986,A,1000,greedy
6187,prob_4986,A,1000,math
6188,prob_5656,B,1000,combinatorics
6189,prob_5656,B,1000,dp
6190,prob_5656,B,1000,math
6191,prob_4280,A,500,implementation
6192,prob_6342,E,nan,nan
6193,prob_3931,nan,nan,nan
6194,prob_6320,J,nan,nan
6195,prob_3919,H,nan,nan
6196,prob_1832,D,nan,nan
6197,prob_2990,F,nan,nan
6198,prob_5321,K,nan,nan
6199,prob_4142,C,1500,brute force
6200,prob_4142,C,1500,two pointers
6201,prob_5217,C,1500,nan
6202,prob_371,D,nan,brute force
6203,prob_371,D,nan,implementation
6204,prob_4802,B,1500,implementation
6205,prob_4649,A,nan,nan
6206,prob_1800,E,nan,dp
6207,prob_1078,B,1000,implementation
6208,prob_1078,B,1000,sortings
6209,prob_5101,E,2500,combinatorics
6210,prob_5101,E,2500,data structures
6211,prob_5101,E,2500,math
6212,prob_2499,A,500,brute force
6213,prob_2499,A,500,implementation
6214,prob_4547,B,1000,constructive algorithms
6215,prob_1949,B,1000,nan
6216,prob_2837,H,nan,nan
6217,prob_2137,E,2500,constructive algorithms
6218,prob_2137,E,2500,dp
6219,prob_2137,E,2500,dsu
6220,prob_2137,E,2500,graphs
6221,prob_3849,A,nan,nan
6222,prob_1362,E,2500,data structures
6223,prob_1362,E,2500,divide and conquer
6224,prob_1362,E,2500,dp
6225,prob_1183,A,500,data structures
6226,prob_1183,A,500,implementation
6227,prob_1183,A,500,trees
6228,prob_1176,B,nan,math
6229,prob_1176,B,nan,number theory
6230,prob_2947,B,nan,nan
6231,prob_4571,D,nan,nan
6232,prob_5947,B,nan,nan
6233,prob_4961,C,nan,binary search
6234,prob_4961,C,nan,two pointers
6235,prob_2055,G,nan,nan
6236,prob_3971,A,500,math
6237,prob_5102,C,nan,nan
6238,prob_5513,B,1000,math
6239,prob_5737,B,1000,data structures
6240,prob_5737,B,1000,implementation
6241,prob_2457,F,nan,nan
6242,prob_4570,A,nan,implementation
6243,prob_4732,B,nan,nan
6244,prob_4887,B,nan,*special
6245,prob_5988,E,2250,dp
6246,prob_5988,E,2250,math
6247,prob_5988,E,2250,probabilities
6248,prob_5988,E,2250,trees
6249,prob_5120,H,nan,nan
6250,prob_2573,A,nan,nan
6251,prob_3607,A,500,implementation
6252,prob_3607,A,500,math
6253,prob_4600,I,nan,nan
6254,prob_4105,A,500,binary search
6255,prob_4105,A,500,brute force
6256,prob_490,B,1000,constructive algorithms
6257,prob_1166,C,1500,dp
6258,prob_1166,C,1500,probabilities
6259,prob_469,B,1000,math
6260,prob_801,E,2500,geometry
6261,prob_3775,A,nan,nan
6262,prob_5786,H,nan,nan
6263,prob_461,B,1000,expression parsing
6264,prob_461,B,1000,greedy
6265,prob_461,B,1000,strings
6266,prob_5674,I,nan,nan
6267,prob_2756,A,500,implementation
6268,prob_2222,F,nan,nan
6269,prob_3828,A,500,implementation
6270,prob_5424,H,nan,nan
6271,prob_1056,F,nan,nan
6272,prob_5841,M,nan,nan
6273,prob_3909,K,nan,nan
6274,prob_2501,A,500,constructive algorithms
6275,prob_2501,A,500,number theory
6276,prob_5813,K,nan,nan
6277,prob_3845,I,nan,nan
6278,prob_1723,C,nan,nan
6279,prob_5030,C,nan,brute force
6280,prob_5030,C,nan,games
6281,prob_5030,C,nan,implementation
6282,prob_5750,B,nan,brute force
6283,prob_5750,B,nan,math
6284,prob_4109,K,nan,nan
6285,prob_156,E,2500,dfs and similar
6286,prob_156,E,2500,dp
6287,prob_156,E,2500,graphs
6288,prob_3812,nan,nan,nan
6289,prob_92,D,nan,nan
6290,prob_4943,F,nan,nan
6291,prob_3013,A,nan,nan
6292,prob_5973,J,nan,nan
6293,prob_2747,B,1000,greedy
6294,prob_5393,B,1000,greedy
6295,prob_5958,B,1000,brute force
6296,prob_5958,B,1000,constructive algorithms
6297,prob_5958,B,1000,implementation
6298,prob_2542,E,2250,binary search
6299,prob_2542,E,2250,dp
6300,prob_2542,E,2250,hashing
6301,prob_2542,E,2250,string suffix structures
6302,prob_700,E,nan,nan
6303,prob_4746,E,nan,nan
6304,prob_1491,B,1000,implementation
6305,prob_2561,H,nan,nan
6306,prob_2508,D,1750,dp
6307,prob_4383,B,nan,nan
6308,prob_1189,F,3000,bitmasks
6309,prob_1189,F,3000,dp
6310,prob_1189,F,3000,hashing
6311,prob_1189,F,3000,meet-in-the-middle
6312,prob_2430,D,nan,nan
6313,prob_3648,B,nan,nan
6314,prob_727,B,nan,nan
6315,prob_1386,I,nan,nan
6316,prob_4412,I,nan,nan
6317,prob_266,B,nan,nan
6318,prob_782,D,nan,nan
6319,prob_1303,D,nan,nan
6320,prob_3835,C,1500,dfs and similar
6321,prob_3835,C,1500,graphs
6322,prob_138,C,nan,nan
6323,prob_3733,D,2000,dfs and similar
6324,prob_3733,D,2000,graphs
6325,prob_3733,D,2000,greedy
6326,prob_3733,D,2000,sortings
6327,prob_706,F,nan,nan
6328,prob_3321,G,nan,nan
6329,prob_6124,D,nan,nan
6330,prob_5391,A,500,brute force
6331,prob_5391,A,500,math
6332,prob_3,B,1000,binary search
6333,prob_6440,C,1500,games
6334,prob_4460,B,1500,greedy
6335,prob_4460,B,1500,math
6336,prob_4460,B,1500,probabilities
6337,prob_3140,F,2750,data structures
6338,prob_545,C,1500,dp
6339,prob_545,C,1500,greedy
6340,prob_545,C,1500,implementation
6341,prob_5684,C,1500,data structures
6342,prob_5684,C,1500,dp
6343,prob_105,G,nan,nan
6344,prob_2425,G,nan,nan
6345,prob_6188,B,nan,nan
6346,prob_1245,H,nan,nan
6347,prob_5537,J,nan,nan
6348,prob_701,C,1500,implementation
6349,prob_701,C,1500,sortings
6350,prob_2341,D,nan,nan
6351,prob_5098,K,nan,brute force
6352,prob_5098,K,nan,math
6353,prob_2900,E,2500,constructive algorithms
6354,prob_5741,C,nan,dfs and similar
6355,prob_2056,D,2000,brute force
6356,prob_2056,D,2000,dfs and similar
6357,prob_2056,D,2000,implementation
6358,prob_1815,A,500,greedy
6359,prob_1815,A,500,implementation
6360,prob_4157,J,nan,nan
6361,prob_54,B,1000,implementation
6362,prob_2193,nan,nan,nan
6363,prob_4856,C,1500,data structures
